Apple Creek,Domestic,Year,Acre Feet,Acres,,,
Upper Lake Oahe,Irrigation,2014,1540.1,2111,,,
Upper Lake Oahe,Irrigation,2013,2154,2310.8,,,
Upper Lake Oahe,Irrigation,2012,2180.2,2073,,,
Upper Lake Oahe,Irrigation,2011,482.1,1252.5,,,
Upper Lake Oahe,Irrigation,2010,1601.9,2117.5,,,
Upper Lake Oahe,Irrigation,2009,1066.4,1464.5,,,
Upper Lake Oahe,Irrigation,2008,1610.4,2009.9,,,
Upper Lake Oahe,Irrigation,2007,1669.3,1784.9,,,
Upper Lake Oahe,Irrigation,2006,3054.2,2441.9,,,
Upper Lake Oahe,Irrigation,2005,2205.2,2155.1,,,
Upper Lake Oahe,Irrigation,2004,2099.1,1956.9,,,
Upper Lake Oahe,Irrigation,2003,3136.8,2739.9,,,
Upper Lake Oahe,Irrigation,2002,3779.6,2925.9,,,
Upper Lake Oahe,Irrigation,2001,2158.3,2343.9,,,
Upper Lake Oahe,Irrigation,2000,2536.5,2831.6,,,
Upper Lake Oahe,Irrigation,1999,1784.5,2098.9,,,
Upper Lake Oahe,Irrigation,1998,2208.6,1998.6,,,
Upper Lake Oahe,Irrigation,1997,1876.3,2223.6,,,
Upper Lake Oahe,Irrigation,1996,2136.2,1857.4,,,
Upper Lake Oahe,Irrigation,1995,622.9,911,,,
Upper Lake Oahe,Irrigation,1994,749.2,1246.4,,,
Upper Lake Oahe,Irrigation,1993,499.4,1483.4,,,
Upper Lake Oahe,Irrigation,1992,1812.8,1872.3,,,
Upper Lake Oahe,Irrigation,1991,1815.4,2163.1,,,
Upper Lake Oahe,Irrigation,1990,2137.9,1920.1,,,
Upper Lake Oahe,Irrigation,1989,1654.9,2266.1,,,
Upper Lake Oahe,Irrigation,1988,1612,1541.1,,,
Upper Lake Oahe,Irrigation,1987,744.6,1587.5,,,
Upper Lake Oahe,Irrigation,1986,447.5,1282.6,,,
Upper Lake Oahe,Irrigation,1985,823.6,1368.6,,,
Upper Lake Oahe,Irrigation,1984,857.8,1248.9,,,
Upper Lake Oahe,Irrigation,1983,656.2,938,,,
Upper Lake Oahe,Irrigation,1982,576,809.6,,,
Upper Lake Oahe,Irrigation,1981,811.1,885.5,,,
Upper Lake Oahe,Irrigation,1980,1429.5,985.4,,,
Upper Lake Oahe,Irrigation,1979,902.5,939,,,
Upper Lake Oahe,Irrigation,1978,537.6,774.6,,,
Upper Lake Oahe,Irrigation,1977,1131.8,1262.7,,,
Upper Lake Oahe,Municipal,Year,Acre Feet,Acres,,,
Upper Lake Oahe,Municipal,2019,21.2,0,,,
Upper Lake Oahe,Municipal,2018,20.7,0,,,
Upper Lake Oahe,Municipal,2017,35.3,0,,,
Upper Lake Oahe,Municipal,2016,20.7,0,,,
Upper Lake Oahe,Municipal,2015,27.4,0,,,
Upper Lake Oahe,Municipal,2014,28.9,0,,,
Upper Lake Oahe,Municipal,2013,19.4,0,,,
Upper Lake Oahe,Municipal,2012,30.5,0,,,
Upper Lake Oahe,Municipal,2011,26.2,0,,,
Upper Lake Oahe,Municipal,2010,50.3,0,,,
Upper Lake Oahe,Municipal,2009,28.3,0,,,
Upper Lake Oahe,Municipal,2008,28.4,0,,,
Upper Lake Oahe,Municipal,2007,61.7,0,,,
Upper Lake Oahe,Municipal,2006,32.5,0,,,
Upper Lake Oahe,Municipal,2005,60.8,0,,,
Upper Lake Oahe,Municipal,2004,66.2,0,,,
Upper Lake Oahe,Municipal,2003,65,0,,,
Upper Lake Oahe,Municipal,2002,63.1,0,,,
Upper Lake Oahe,Municipal,2001,61.4,0,,,
Upper Lake Oahe,Municipal,2000,59.7,0,,,
Upper Lake Oahe,Municipal,1999,48,0,,,
Upper Lake Oahe,Municipal,1998,62.7,0,,,
Upper Lake Oahe,Municipal,1997,62.2,0,,,
Upper Lake Oahe,Municipal,1996,66.4,0,,,
Upper Lake Oahe,Municipal,1995,66.7,0,,,
Upper Lake Oahe,Municipal,1994,64.9,0,,,
Upper Lake Oahe,Municipal,1993,67.5,0,,,
Upper Lake Oahe,Municipal,1992,69.7,0,,,
Upper Lake Oahe,Municipal,1991,75.5,0,,,
Upper Lake Oahe,Municipal,1990,94.7,0,,,
Upper Lake Oahe,Municipal,1989,82.7,0,,,
Upper Lake Oahe,Municipal,1988,105,0,,,
Upper Lake Oahe,Municipal,1987,98.6,0,,,
Upper Lake Oahe,Municipal,1986,77.3,0,,,
Upper Lake Oahe,Municipal,1985,79.8,0,,,
Upper Lake Oahe,Municipal,1984,85,0,,,
Upper Lake Oahe,Municipal,1983,72.9,0,,,
Upper Lake Oahe,Municipal,1982,92.7,0,,,
Upper Lake Oahe,Municipal,1981,46.8,0,,,
Upper Lake Oahe,Municipal,1980,75.8,0,,,
Upper Lake Oahe,Municipal,1979,48,0,,,
Upper Lake Oahe,Municipal,1978,41.7,0,,,
Upper Lake Oahe,Municipal,1977,73.3,0,,,
Upper Lake Oahe,Recreation,Year,Acre Feet,Acres,,,
Upper Lake Oahe,Recreation,2018,2.8,0,,,
Upper Lake Oahe,Rural Water,Year,Acre Feet,Acres,,,
Upper Lake Oahe,Rural Water,1996,0,0,,,
Upper Lake Oahe,Rural Water,1995,57,0,,,
Upper Lake Oahe,Rural Water,1994,57,0,,,
Upper Lake Oahe,Rural Water,1993,57,0,,,
Upper Lake Oahe,Rural Water,1992,57,0,,,
Upper Lake Oahe,Rural Water,1991,57,0,,,
Upper Lake Oahe,Rural Water,1990,57.1,0,,,
Upper Lake Oahe,Rural Water,1989,56,0,,,
Upper Lake Oahe,Rural Water,1988,50.4,0,,,
Upper Lake Oahe,Rural Water,1987,50.4,0,,,
Upper Lake Oahe,Rural Water,1986,0.1,0,,,
Upper Lake Oahe,Rural Water,1985,50.4,0,,,
Upper Little Missouri,Industrial,Year,Acre Feet,Acres,,,
Upper Little Missouri,Industrial,2019,6287.9,0,,,
Upper Little Missouri,Industrial,2018,6038.7,0,,,
Upper Little Missouri,Industrial,2017,6864.7,0,,,
Upper Little Missouri,Industrial,2016,6583.1,0,,,
Upper Little Missouri,Industrial,2015,6343.3,0,,,
Upper Little Missouri,Industrial,2014,5854.9,0,,,
Upper Little Missouri,Industrial,2013,5745,0,,,
Upper Little Missouri,Industrial,2012,5575.2,0,,,
Upper Little Missouri,Industrial,2011,5837.7,0,,,
Upper Little Missouri,Industrial,2010,5662.9,0,,,
Upper Little Missouri,Industrial,2009,5641.1,0,,,
Upper Little Missouri,Industrial,2008,5030.7,0,,,
Upper Little Missouri,Industrial,2007,4020.7,0,,,
Upper Little Missouri,Industrial,2006,3561.3,0,,,
Upper Little Missouri,Industrial,2005,2822.9,0,,,
Upper Little Missouri,Industrial,2004,2207.5,0,,,
Upper Little Missouri,Industrial,2003,1765.9,0,,,
Upper Little Missouri,Industrial,2002,620.9,0,,,
Upper Little Missouri,Industrial,2001,2.7,0,,,
Upper Little Missouri,Industrial,2000,0,0,,,
Upper Little Missouri,Industrial,1999,0,0,,,
Upper Little Missouri,Industrial,1998,0,0,,,
Upper Little Missouri,Industrial,1997,0,0,,,
Upper Little Missouri,Industrial,1996,0,0,,,
Upper Little Missouri,Industrial,1995,0,0,,,
Upper Little Missouri,Municipal,Year,Acre Feet,Acres,,,
Upper Little Missouri,Municipal,2019,0.1,0,,,
Upper Little Missouri,Municipal,2018,0.6,0,,,
Upper Little Missouri,Municipal,2017,0.3,0,,,
Upper Little Missouri,Municipal,2016,0.6,0,,,
Upper Little Missouri,Municipal,2015,0,0,,,
Upper Little Missouri,Municipal,2014,24.3,0,,,
Upper Little Missouri,Municipal,2013,22.6,0,,,
Upper Little Missouri,Municipal,2012,25,0,,,
Upper Little Missouri,Municipal,2011,20.1,0,,,
Upper Little Missouri,Municipal,2010,20.2,0,,,
Upper Little Missouri,Municipal,2009,24.1,0,,,
Upper Little Missouri,Municipal,2008,29.3,0,,,
Upper Little Missouri,Municipal,2007,26.7,0,,,
Upper Little Missouri,Municipal,2006,33,0,,,
Upper Little Missouri,Municipal,2005,25.9,0,,,
Upper Little Missouri,Municipal,2004,31,0,,,
Upper Little Missouri,Municipal,2003,31.7,0,,,
Upper Little Missouri,Municipal,2002,29.1,0,,,
Upper Little Missouri,Municipal,2001,30.8,0,,,
Upper Little Missouri,Municipal,2000,34.8,0,,,
Upper Little Missouri,Municipal,1999,30.5,0,,,
Upper Little Missouri,Municipal,1998,34.6,0,,,
Upper Little Missouri,Municipal,1997,29.5,0,,,
Upper Little Missouri,Municipal,1996,30.5,0,,,
Upper Little Missouri,Municipal,1995,27.2,0,,,
Upper Little Missouri,Municipal,1994,37.7,0,,,
Upper Little Missouri,Municipal,1993,38.1,0,,,
Upper Little Missouri,Municipal,1992,28.4,0,,,
Upper Little Missouri,Municipal,1991,29.4,0,,,
Upper Little Missouri,Municipal,1990,33.8,0,,,
Upper Little Missouri,Municipal,1989,51.9,0,,,
Upper Little Missouri,Municipal,1988,36.8,0,,,
Upper Little Missouri,Municipal,1987,30.5,0,,,
Upper Little Missouri,Municipal,1986,31.4,0,,,
Upper Little Missouri,Municipal,1985,33.2,0,,,
Upper Little Missouri,Municipal,1984,41.1,0,,,
Upper Little Missouri,Municipal,1983,37.5,0,,,
Upper Little Missouri,Municipal,1982,33.9,0,,,
Upper Little Missouri,Municipal,1981,5.4,0,,,
Upper Little Missouri,Municipal,1980,4.4,0,,,
Upper Little Missouri,Municipal,1978,6.3,0,,,
Upper Little Missouri,Municipal,1977,6.3,0,,,
Upper Pembina River,Municipal,Year,Acre Feet,Acres,,,
Upper Pembina River,Municipal,2019,33.4,0,,,
Upper Pembina River,Municipal,2018,25.2,0,,,
Upper Pembina River,Municipal,2017,48,0,,,
Upper Pembina River,Municipal,2016,36.6,0,,,
Upper Pembina River,Municipal,1993,0,0,,,
Upper Pembina River,Municipal,1992,0,0,,,
Upper Pembina River,Municipal,1991,2.6,0,,,
Upper Pembina River,Municipal,1990,30,0,,,
Upper Pembina River,Municipal,1989,45.3,0,,,
Upper Pembina River,Municipal,1988,25.8,0,,,
Upper Pembina River,Municipal,1987,29.4,0,,,
Upper Pembina River,Municipal,1986,57,0,,,
Upper Red,Commercial,Year,Acre Feet,Acres,,,
Upper Red,Commercial,1978,0,0,,,
Upper Red,Commercial,1977,0,0,,,
Upper Red,Domestic,Year,Acre Feet,Acres,,,
Upper Red,Domestic,2003,6.3,0,,,
Upper Red,Domestic,2002,14.7,0,,,
Upper Red,Domestic,2001,11.2,0,,,
Upper Red,Domestic,2000,10.9,0,,,
Upper Red,Domestic,1999,0,0,,,
Upper Red,Domestic,1998,11.9,0,,,
Upper Red,Domestic,1997,9,0,,,
Upper Red,Domestic,1996,9.5,0,,,
Upper Red,Domestic,1995,12.9,0,,,
Upper Red,Domestic,1994,13.5,0,,,
Upper Red,Domestic,1993,9.5,0,,,
Upper Red,Domestic,1992,7.5,0,,,
Upper Red,Domestic,1991,5.2,0,,,
Upper Red,Domestic,1990,6.7,0,,,
Upper Red,Domestic,1989,4.3,0,,,
Upper Red,Domestic,1988,4.5,0,,,
Upper Red,Domestic,1987,4.3,0,,,
Upper Red,Domestic,1986,2.2,0,,,
Upper Red,Domestic,1985,3.5,0,,,
Upper Red,Domestic,1984,1.6,0,,,
Upper Red,Industrial,Year,Acre Feet,Acres,,,
Upper Red,Industrial,2019,563.8,0,,,
Upper Red,Industrial,2018,552.7,0,,,
Upper Red,Industrial,2017,593.8,0,,,
Upper Red,Industrial,2016,753.5,0,,,
Upper Red,Industrial,2015,680.8,0,,,
Upper Red,Industrial,2014,598.7,0,,,
Upper Red,Industrial,2013,577.3,0,,,
Upper Red,Industrial,2012,665.2,0,,,
Upper Red,Industrial,2011,726.9,0,,,
Upper Red,Industrial,2010,619.2,0,,,
Upper Red,Industrial,2009,624.2,0,,,
Upper Red,Industrial,2008,662.2,0,,,
Upper Red,Industrial,2007,681.2,0,,,
Upper Red,Industrial,2006,748.2,0,,,
Upper Red,Industrial,2005,637.2,0,,,
Upper Red,Industrial,2004,585.4,0,,,
Upper Red,Industrial,2003,579.1,0,,,
Upper Red,Industrial,2002,564.7,0,,,
Upper Red,Industrial,2001,523.7,0,,,
Upper Red,Industrial,2000,544,0,,,
Upper Red,Industrial,1999,506.2,0,,,
Upper Red,Industrial,1998,574.7,0,,,
Upper Red,Industrial,1997,495.9,0,,,
Upper Red,Industrial,1996,534.7,0,,,
Upper Red,Industrial,1995,504.6,0,,,
Upper Red,Industrial,1994,452.2,0,,,
Upper Red,Industrial,1993,468.7,0,,,
Upper Red,Industrial,1992,574.6,0,,,
Upper Red,Industrial,1991,833.3,0,,,
Upper Red,Industrial,1990,413,0,,,
Upper Red,Industrial,1989,374.7,0,,,
Upper Red,Industrial,1988,509.1,0,,,
Upper Red,Industrial,1987,1785.1,0,,,
Upper Red,Industrial,1986,206.4,0,,,
Upper Red,Industrial,1985,284.2,0,,,
Upper Red,Industrial,1984,252.5,0,,,
Upper Red,Industrial,1983,312.3,0,,,
Upper Red,Industrial,1982,99.9,0,,,
Upper Red,Industrial,1981,117.3,0,,,
Upper Red,Industrial,1980,113.1,0,,,
Upper Red,Industrial,1979,32.7,0,,,
Upper Red,Industrial,1978,0,0,,,
Upper Red,Industrial,1977,0,0,,,
Upper Red,Irrigation,Year,Acre Feet,Acres,,,
Upper Red,Irrigation,2019,0,0,,,
Upper Red,Irrigation,2018,0,0,,,
Upper Red,Irrigation,2017,0,0,,,
Upper Red,Irrigation,2016,0,0,,,
Upper Red,Irrigation,2015,0,0,,,
Upper Red,Irrigation,2014,0,0,,,
Upper Red,Irrigation,2013,0,0,,,
Upper Red,Irrigation,2011,0,0,,,
Upper Red,Irrigation,2010,7.7,40,,,
Upper Red,Irrigation,2009,10.7,40,,,
Upper Red,Irrigation,2008,0,0,,,
Upper Red,Irrigation,2007,0,0,,,
Upper Red,Irrigation,2006,0,0,,,
Upper Red,Irrigation,2005,6.1,40,,,
Upper Red,Irrigation,2004,4,40,,,
Upper Red,Irrigation,2003,8.6,40,,,
Upper Red,Irrigation,2002,11.5,40,,,
Upper Red,Irrigation,2001,10,40,,,
Upper Red,Irrigation,2000,4.8,40,,,
Upper Red,Irrigation,1999,0.1,40,,,
Upper Red,Irrigation,1998,0,0,,,
Upper Red,Irrigation,1997,14.7,40,,,
Upper Red,Irrigation,1996,48.8,40,,,
Upper Red,Irrigation,1995,19.2,40,,,
Upper Red,Irrigation,1994,14.7,40,,,
Upper Red,Irrigation,1993,29.8,40,,,
Upper Red,Irrigation,1992,5.8,40,,,
Upper Red,Irrigation,1991,0.4,65,,,
Upper Red,Irrigation,1990,0,0,,,
Upper Red,Irrigation,1989,0.2,65,,,
Upper Red,Irrigation,1988,4.9,65,,,
Upper Red,Irrigation,1987,0,0,,,
Upper Red,Irrigation,1986,10.8,65,,,
Upper Red,Irrigation,1985,3.9,96,,,
Upper Red,Irrigation,1984,2.9,65,,,
Upper Red,Irrigation,1983,0,0,,,
Upper Red,Irrigation,1982,0,0,,,
Upper Red,Irrigation,1981,9.4,98.1,,,
Upper Red,Irrigation,1980,3.1,31.1,,,
Upper Red,Irrigation,1979,9,31.4,,,
Upper Red,Irrigation,1978,17.1,31.4,,,
Upper Red,Irrigation,1977,5.3,62.8,,,
Upper Red,Municipal,Year,Acre Feet,Acres,,,
Upper Red,Municipal,2019,981,0,,,
Upper Red,Municipal,2018,1027.8,0,,,
Upper Red,Municipal,2017,1062.6,0,,,
Upper Red,Municipal,2016,1339.9,0,,,
Upper Red,Municipal,2015,1660.7,0,,,
Upper Red,Municipal,2014,1651.7,0,,,
Upper Red,Municipal,2013,1697.9,0,,,
Upper Red,Municipal,2012,1753,0,,,
Upper Red,Municipal,2011,1692.7,0,,,
Upper Red,Municipal,2010,1676.4,0,,,
Upper Red,Municipal,2009,1701.3,0,,,
Upper Red,Municipal,2008,1664.6,0,,,
Upper Red,Municipal,2007,1633.9,0,,,
Upper Red,Municipal,2006,1274.5,0,,,
Upper Red,Municipal,2005,1231.6,0,,,
Upper Red,Municipal,2004,1358.6,0,,,
Upper Red,Municipal,2003,1439.5,0,,,
Upper Red,Municipal,2002,1359.6,0,,,
Upper Red,Municipal,2001,1330.7,0,,,
Upper Red,Municipal,2000,1364.5,0,,,
Upper Red,Municipal,1999,1284.2,0,,,
Upper Red,Municipal,1998,1379.7,0,,,
Upper Red,Municipal,1997,1403.3,0,,,
Upper Red,Municipal,1996,1414,0,,,
Upper Red,Municipal,1995,1374.5,0,,,
Upper Red,Municipal,1994,1295.5,0,,,
Upper Red,Municipal,1993,1213.7,0,,,
Upper Red,Municipal,1992,1191.5,0,,,
Upper Red,Municipal,1991,1222,0,,,
Upper Red,Municipal,1990,1276.7,0,,,
Upper Red,Municipal,1989,1259.1,0,,,
Upper Red,Municipal,1988,1293.6,0,,,
Upper Red,Municipal,1987,1409.3,0,,,
Upper Red,Municipal,1986,1478,0,,,
Upper Red,Municipal,1985,1232.3,0,,,
Upper Red,Municipal,1984,1219.3,0,,,
Upper Red,Municipal,1983,1240.2,0,,,
Upper Red,Municipal,1982,1278.6,0,,,
Upper Red,Municipal,1981,1236.6,0,,,
Upper Red,Municipal,1980,1197.5,0,,,
Upper Red,Municipal,1979,1223.1,0,,,
Upper Red,Municipal,1978,688.1,0,,,
Upper Red,Municipal,1977,1120,0,,,
Upper Red,Rural Water,Year,Acre Feet,Acres,,,
Upper Red,Rural Water,2019,0.9,0,,,
Upper Red,Rural Water,2018,1.3,0,,,
Upper Red,Rural Water,2017,1,0,,,
Upper Red,Rural Water,2016,6.9,0,,,
Upper Red,Rural Water,2015,7.2,0,,,
Upper Red,Rural Water,2014,11.4,0,,,
Upper Red,Rural Water,2013,10.6,0,,,
Upper Red,Rural Water,2012,15.7,0,,,
Upper Red,Rural Water,2011,18.6,0,,,
Upper Red,Rural Water,2010,20.1,0,,,
Upper Red,Rural Water,2009,20.5,0,,,
Upper Red,Rural Water,2008,22.8,0,,,
Upper Red,Rural Water,2007,22.8,0,,,
Upper Red,Rural Water,2006,22.3,0,,,
Upper Red,Rural Water,2005,20.8,0,,,
Upper Red,Rural Water,2004,20.5,0,,,
Upper Red,Rural Water,2003,21.2,0,,,
Upper Red,Rural Water,2002,20.7,0,,,
Upper Red,Rural Water,2001,21.1,0,,,
Upper Red,Rural Water,2000,21.1,0,,,
Upper Red,Rural Water,1999,20.9,0,,,
Upper Red,Rural Water,1998,20.7,0,,,
Upper Red,Rural Water,1997,21.8,0,,,
Upper Red,Rural Water,1996,21.2,0,,,
Upper Red,Rural Water,1995,14.5,0,,,
Upper Red,Rural Water,1994,22.7,0,,,
Upper Red,Rural Water,1993,19.9,0,,,
Upper Red,Rural Water,1992,17.3,0,,,
Upper Red,Rural Water,1991,16.3,0,,,
Upper Red,Rural Water,1990,15.3,0,,,
Upper Red,Rural Water,1989,10.4,0,,,
Upper Red,Rural Water,1988,9.6,0,,,
Upper Red,Rural Water,1987,5.5,0,,,
Upper Red,Rural Water,1986,5.5,0,,,
Upper Red,Rural Water,1985,9.7,0,,,
Upper Red,Rural Water,1984,2.8,0,,,
Upper Red,Rural Water,1983,0,0,,,
Upper Red,Rural Water,1982,0,0,,,
Upper Red,Rural Water,1980,6.8,0,,,
Upper Red,Rural Water,1979,0.1,0,,,
Upper Red,Rural Water,1978,10.8,0,,,
Upper Red,Rural Water,1977,2.8,0,,,
Upper Sheyenne,Industrial,Year,Acre Feet,Acres,,,
Upper Sheyenne,Industrial,2016,0,0,,,
Upper Sheyenne,Industrial,2015,0,0,,,
Upper Sheyenne,Industrial,2014,0,0,,,
Upper Sheyenne,Irrigation,Year,Acre Feet,Acres,,,
Upper Sheyenne,Irrigation,2019,430.7,1758,,,
Upper Sheyenne,Irrigation,2018,691,1543.5,,,
Upper Sheyenne,Irrigation,2017,577.4,1436,,,
Upper Sheyenne,Irrigation,2016,228.6,1129,,,
Upper Sheyenne,Irrigation,2015,289.3,947,,,
Upper Sheyenne,Irrigation,2014,285.7,1153.9,,,
Upper Sheyenne,Irrigation,2013,370.6,1396.8,,,
Upper Sheyenne,Irrigation,2012,343.2,682,,,
Upper Sheyenne,Irrigation,2011,428.4,1138.6,,,
Upper Sheyenne,Irrigation,2010,681.4,1191,,,
Upper Sheyenne,Irrigation,2009,505.2,1071,,,
Upper Sheyenne,Irrigation,2008,530.2,1097,,,
Upper Sheyenne,Irrigation,2007,822.2,1157,,,
Upper Sheyenne,Irrigation,2006,708.7,1131,,,
Upper Sheyenne,Irrigation,2005,195.4,762,,,
Upper Sheyenne,Irrigation,2004,694.7,1254,,,
Upper Sheyenne,Irrigation,2003,536.5,1040,,,
Upper Sheyenne,Irrigation,2002,662.2,1671,,,
Upper Sheyenne,Irrigation,2001,350.1,792,,,
Upper Sheyenne,Irrigation,2000,778.4,1289,,,
Upper Sheyenne,Irrigation,1999,670.4,1222,,,
Upper Sheyenne,Irrigation,1998,947.9,1510,,,
Upper Sheyenne,Irrigation,1997,397.5,1236,,,
Upper Sheyenne,Irrigation,1996,524.4,1090,,,
Upper Sheyenne,Irrigation,1995,280.9,902,,,
Upper Sheyenne,Irrigation,1994,215.7,723,,,
Upper Sheyenne,Irrigation,1993,39.6,452.2,,,
Upper Sheyenne,Irrigation,1992,277.3,874,,,
Upper Sheyenne,Irrigation,1991,287.5,823,,,
Upper Sheyenne,Irrigation,1990,244.5,803,,,
Upper Sheyenne,Irrigation,1989,417.6,873,,,
Upper Sheyenne,Irrigation,1988,487.8,864,,,
Upper Sheyenne,Irrigation,1987,188.4,926,,,
Upper Sheyenne,Irrigation,1986,189.8,770,,,
Upper Sheyenne,Irrigation,1985,435.7,857,,,
Upper Sheyenne,Irrigation,1984,437.1,792,,,
Upper Sheyenne,Irrigation,1983,578,931,,,
Upper Sheyenne,Irrigation,1982,227,960,,,
Upper Sheyenne,Irrigation,1981,477.6,1107,,,
Upper Sheyenne,Irrigation,1980,413.6,1153,,,
Upper Sheyenne,Irrigation,1979,236.5,466,,,
Upper Sheyenne,Irrigation,1978,393.7,958,,,
Upper Sheyenne,Irrigation,1977,609.8,790,,,
Upper Sheyenne,Municipal,Year,Acre Feet,Acres,,,
Upper Sheyenne,Municipal,2019,342,0,,,
Upper Sheyenne,Municipal,2018,364.5,0,,,
Upper Sheyenne,Municipal,2017,364.8,0,,,
Upper Sheyenne,Municipal,2016,393.6,0,,,
Upper Sheyenne,Municipal,2015,389.3,0,,,
Upper Sheyenne,Municipal,2014,355.9,0,,,
Upper Sheyenne,Municipal,2013,363.2,0,,,
Upper Sheyenne,Municipal,2012,389.4,0,,,
Upper Sheyenne,Municipal,2011,312.5,0,,,
Upper Sheyenne,Municipal,2010,391.9,0,,,
Upper Sheyenne,Municipal,2009,410,0,,,
Upper Sheyenne,Municipal,2008,402.9,0,,,
Upper Sheyenne,Municipal,2007,421.7,0,,,
Upper Sheyenne,Municipal,2006,490.9,0,,,
Upper Sheyenne,Municipal,2005,490.1,0,,,
Upper Sheyenne,Municipal,2004,473.5,0,,,
Upper Sheyenne,Municipal,2003,402.8,0,,,
Upper Sheyenne,Municipal,2002,406.7,0,,,
Upper Sheyenne,Municipal,2001,398.3,0,,,
Upper Sheyenne,Municipal,2000,404.3,0,,,
Upper Sheyenne,Municipal,1999,406.5,0,,,
Upper Sheyenne,Municipal,1998,448.4,0,,,
Upper Sheyenne,Municipal,1997,426,0,,,
Upper Sheyenne,Municipal,1996,438.5,0,,,
Upper Sheyenne,Municipal,1995,411.2,0,,,
Upper Sheyenne,Municipal,1994,401,0,,,
Upper Sheyenne,Municipal,1993,379,0,,,
Upper Sheyenne,Municipal,1992,454,0,,,
Upper Sheyenne,Municipal,1991,466.3,0,,,
Upper Sheyenne,Municipal,1990,503,0,,,
Upper Sheyenne,Municipal,1989,530.3,0,,,
Upper Sheyenne,Municipal,1988,549.8,0,,,
Upper Sheyenne,Municipal,1987,471.7,0,,,
Upper Sheyenne,Municipal,1986,472.3,0,,,
Upper Sheyenne,Municipal,1985,423.8,0,,,
Upper Sheyenne,Municipal,1984,433,0,,,
Upper Sheyenne,Municipal,1983,418.9,0,,,
Upper Sheyenne,Municipal,1982,390.1,0,,,
Upper Sheyenne,Municipal,1981,399.1,0,,,
Upper Sheyenne,Municipal,1980,451.1,0,,,
Upper Sheyenne,Municipal,1979,452.1,0,,,
Upper Sheyenne,Municipal,1978,403.2,0,,,
Upper Sheyenne,Municipal,1977,648.5,0,,,
West Missouri Coteau,Irrigation,Year,Acre Feet,Acres,,,
West Missouri Coteau,Irrigation,2019,4.4,17,,,
West Missouri Coteau,Irrigation,2018,39.7,137,,,
West Missouri Coteau,Irrigation,2017,19.7,137,,,
West Missouri Coteau,Irrigation,2016,26.6,137,,,
West Missouri Coteau,Irrigation,2015,0,0,,,
West Missouri Coteau,Irrigation,2014,0,0,,,
West Missouri Coteau,Irrigation,2013,0,0,,,
West Missouri Coteau,Irrigation,2012,0,0,,,
West Missouri Coteau,Irrigation,2011,0,0,,,
West Missouri Coteau,Irrigation,2010,0,0,,,
West Missouri Coteau,Irrigation,2009,0,0,,,
West Missouri Coteau,Irrigation,2008,0,0,,,
West Missouri Coteau,Irrigation,2007,0,0,,,
West Missouri Coteau,Irrigation,2006,0,0,,,
West Missouri Coteau,Irrigation,2005,0,0,,,
West Missouri Coteau,Irrigation,2004,0,0,,,
West Missouri Coteau,Irrigation,2003,0,0,,,
West Missouri Coteau,Irrigation,2002,0,0,,,
West Missouri Coteau,Irrigation,2001,0,0,,,
West Missouri Coteau,Irrigation,2000,0,0,,,
West Missouri Coteau,Irrigation,1999,1.5,15,,,
West Missouri Coteau,Irrigation,1998,7.8,15,,,
West Missouri Coteau,Irrigation,1997,7.8,15,,,
West Missouri Coteau,Irrigation,1996,5.3,15,,,
West Missouri Coteau,Irrigation,1995,2.1,15,,,
West Missouri Coteau,Irrigation,1994,2.1,15,,,
West Missouri Coteau,Irrigation,1993,1.9,15,,,
West Missouri Coteau,Irrigation,1992,1.7,15,,,
West Missouri Coteau,Irrigation,1991,2.1,17,,,
West Missouri Coteau,Irrigation,1990,6.3,15,,,
West Missouri Coteau,Irrigation,1989,12.7,35,,,
West Missouri Coteau,Irrigation,1988,11.9,35,,,
West Missouri Coteau,Irrigation,1987,4.1,3.6,,,
West Missouri Coteau,Irrigation,1986,3.3,15,,,
West Missouri Coteau,Irrigation,1985,12.6,55,,,
West Missouri Coteau,Irrigation,1984,6,60,,,
West Missouri Coteau,Irrigation,1983,6.3,60,,,
West Missouri Coteau,Irrigation,1982,8.8,92,,,
West Missouri Coteau,Irrigation,1981,0,0,,,
West Missouri Coteau,Irrigation,1980,0,0,,,
West Missouri Coteau,Irrigation,1979,0,0,,,
West Missouri Coteau,Irrigation,1978,0,0,,,
West Missouri Coteau,Irrigation,1977,0,0,,,
West Missouri Coteau,Municipal,Year,Acre Feet,Acres,,,
West Missouri Coteau,Municipal,2019,84.9,0,,,
West Missouri Coteau,Municipal,2018,123.4,0,,,
West Missouri Coteau,Municipal,2017,174,0,,,
West Missouri Coteau,Municipal,2016,155.6,0,,,
West Missouri Coteau,Municipal,2015,149.1,0,,,
West Missouri Coteau,Municipal,2014,142.2,0,,,
West Missouri Coteau,Municipal,2013,138.6,0,,,
West Missouri Coteau,Municipal,2012,15.4,0,,,
West Missouri Coteau,Municipal,2011,122.6,0,,,
West Missouri Coteau,Municipal,2010,111.4,0,,,
West Missouri Coteau,Municipal,2009,100.1,0,,,
West Missouri Coteau,Municipal,2008,113.5,0,,,
West Missouri Coteau,Municipal,2007,118.9,0,,,
West Missouri Coteau,Municipal,2006,119.8,0,,,
West Missouri Coteau,Municipal,2005,104,0,,,
West Missouri Coteau,Municipal,2004,141.8,0,,,
West Missouri Coteau,Municipal,2003,153.3,0,,,
